Country,Year,Country_Code,Continent,Region,Population,GDP_Per_Capita,Per_Capita_Sugar_Consumption,Total_Sugar_Consumption,Sugar_From_Sugarcane,Sugar_From_Beet,Sugar_From_HFCS,Sugar_From_Other,Processed_Food_Consumption,Avg_Daily_Sugar_Intake,Diabetes_Prevalence,Obesity_Rate,Sugar_Imports,Sugar_Exports,Avg_Retail_Price_Per_Kg,Gov_Tax,Gov_Subsidies,Education_Campaign,Urbanization_Rate,Climate_Conditions,Sugarcane_Production_Yield
India,1993,IND,Asia,South Asia,168952003.5030322,7921.030163345433,38.17713243902915,6450103.013574578,70.72727480865373,35.40957267313398,28.043046048562704,-34.17989353035043,172.38856173674037,104.60534288293988,4.499169231868061,7.674774919351553,8366129.569695783,1349262.9205920282,3.8248088258697783,0.0,0,0.0,47.554535219371886,4,60.40104405486054
Germany,1977,DEU,Europe,Western Europe,149671381.51781604,42033.973606325155,65.0158002338597,9731004.641488127,87.38325035213444,22.90716374518055,14.98795348046068,-25.27836757777567,112.82147780355258,178.14329264077557,14.532773097520915,16.48715428181055,1751187.697731109,5489410.055953015,2.464320568134927,0.0,0,1.0,20.786506098920245,4,65.99259321162762
Japan,1960,JPN,Asia,East Asia,123664311.92952155,7098.7399358569355,14.510476594818703,1794428.1038676817,53.627169932270235,25.068886319868973,51.60430817111502,-30.300364423254223,196.98512770613223,39.75870586980325,4.373578025373561,5.312647113242153,533402.7217093917,6650454.380782662,4.0490628072158374,0.0,1,0.0,63.05017456222657,1,40.013265626732554
Australia,1970,AUS,Oceania,Australia & New Zealand,11636302.193177886,5701.645337521215,36.0288609325828,419242.7134875143,64.31229800669604,34.88389600297141,49.72133545789375,-48.917529467561195,64.3631774949672,98.71907895527688,5.98514310176459,12.761177757556837,2207912.702114507,2002539.1827274796,3.3659971400508093,1.0,0,0.0,11.943883621664293,4,73.06743491440679
USA,2006,USA,North America,Northern America,263801977.21679938,22230.51735097551,7.288446647504822,1922706.636450925,70.24196845564514,21.345427541359246,51.56938557102997,-43.15678156803435,239.07282117251265,19.970343814163215,8.916436011180318,26.857607064507906,2053041.4198538938,980975.1108106679,1.9244042114207376,0.0,0,1.0,39.248764312749856,3,65.31403052893518
Brazil,2003,BRA,South America,South America,240988343.0450459,22114.02052877215,8.422636231177465,2029757.1494226276,54.53070323888783,24.568600830686336,49.54695580804393,-28.646259877618093,184.5379343529317,23.078023273426258,14.892130838894284,8.14175531569601,6746248.451263162,3770735.753436655,1.761276774398102,1.0,1,1.0,61.26737221585174,1,92.8016950097812
China,1994,CHN,Asia,East Asia,190275976.07836825,49082.714840688146,8.48949471882596,1615346.894036762,77.51208093106698,5.645358642397965,7.986723705079557,8.855836721455503,112.0143137807555,23.26121552958313,8.454910273268263,11.02248772995433,4719989.869658111,4545160.972843076,4.049868091380855,0.0,0,0.0,70.27060628608459,2,34.575415534684716
Germany,2010,DEU,Europe,Western Europe,172096764.80754519,6812.907585362742,36.9662312505752,6361768.8053515665,70.60112365269083,38.28915506329848,24.88275500464666,-33.773033720635965,164.24161124365295,101.28747362657604,7.856192991099597,20.10102434390066,7656441.976063776,6391743.590066717,1.849117727561425,0.0,0,0.0,86.2717342545107,2,91.91767509266025
Russia,2011,RUS,Europe,Eastern Europe,208788982.97957954,24449.441384216614,43.28269594591493,9036950.06716195,68.38047670793684,24.83723805388616,11.492218013329003,-4.709932775152012,127.14907326192329,118.59458689180691,9.735779531456199,30.02678978125312,2358590.9363667625,1774210.190478046,1.4584492355149232,0.0,1,0.0,70.50407849737458,1,90.47568839391894
China,1991,CHN,Asia,East Asia,44053014.7583958,10461.642948825847,5.226687273329207,230251.33158949105,76.24322295328359,30.4651008449833,9.311485003786332,-16.01980880205322,263.72402758990677,14.321123128922029,5.148870512516239,23.459353650465367,4908674.070742158,4700007.596905018,3.782205307120775,0.0,0,0.0,34.54089660086561,3,61.388872676048564
China,2010,CHN,Asia,East Asia,279860629.6486287,35237.312639892116,46.11551626126343,12905917.41744876,61.51258764176049,13.676954007206007,46.889939548604715,-22.079481197571212,168.4414811757697,126.3565145558618,15.175048444222373,30.66171842462307,1055070.080598194,9164448.238538498,0.791411324150348,0.0,0,0.0,61.190157173452604,1,36.787657441672856
Japan,2001,JPN,Asia,East Asia,86117314.15988764,19888.500414862476,36.830548889078784,3171747.9493618985,63.57308406730377,27.98059590195331,28.88045305963002,-20.43413302888709,238.69826608664658,100.91570395607587,15.00499240536175,8.238813198389447,4721280.8879834,4157965.6358101657,1.4528512223071044,,0,0.0,69.36753330389311,1,92.9583486460589
Australia,1975,AUS,Oceania,Australia & New Zealand,197290591.46045768,32599.160525339936,19.547122594008123,3856463.3779219384,56.50793993283269,21.100899102853468,5.442059301292643,16.949101663021196,240.53044633926268,53.55911590758226,11.239756473712248,10.646008733978688,4994017.575370003,1724246.9764909262,4.318286779819398,0.0,0,0.0,71.72146147739132,3,77.90921333950733
Russia,1965,RUS,Europe,Eastern Europe,182419948.6614295,17251.353589567574,5.981507934973151,1091146.3704157353,70.94903873483865,8.93645488796194,24.36525403286328,-4.250747655663872,222.8453445068907,16.389331741826435,4.1491603411377795,36.16630836151474,9115048.5752222,8415822.213763049,2.9423168279137593,0.0,0,1.0,18.012435663082115,3,99.7825948490021
South Africa,1968,ZAF,Africa,Sub-Saharan Africa,191347579.93496698,28445.026338372343,15.146707989887842,2898285.917846667,64.89635014996725,34.055817492610686,59.59799257679892,-58.55016021937686,227.73259160011148,41.50197989229269,8.661238343180944,38.588630256616845,9487127.49189073,4233567.865584563,2.9445805834164545,0.0,0,0.0,71.39037540976817,5,69.75793989814946
Australia,1999,AUS,Oceania,Australia & New Zealand,263806684.80155155,23722.28027180194,44.0215953134469,11613191.119315946,60.413234557029355,34.37685569674639,12.743360208230673,-7.533450462006414,75.11131404162373,120.61917115884452,7.979709569483566,33.723479633057664,8752983.259524435,6302876.645257087,4.361129039563741,0.0,0,1.0,19.711440008381437,3,76.40890875450857
Brazil,1981,BRA,South America,South America,89477450.78853531,19031.06638478244,47.8246132430989,4279224.477940116,54.989688310174074,7.229963969517858,23.829806740393362,13.950540979914706,262.6026517172994,131.039440286091,16.046003696185508,30.20531984758179,9224361.208702361,8812592.735939668,4.1558782271834005,0.0,0,0.0,61.58651013972233,1,63.76979728359091
South Africa,2007,ZAF,Africa,Sub-Saharan Africa,224935508.28754452,27107.477237065254,47.0589781214792,10585235.16324736,50.92900817060642,18.671183369425556,35.670629670367695,-5.270821210399674,215.26411611985975,128.941600052853,3.7597360035190226,6.807511547611479,465471.17433634045,6223403.526926533,4.035688565019455,0.0,0,0.0,70.51036108696593,3,33.10834423924379
Russia,1967,RUS,Europe,Eastern Europe,179918928.1178116,19498.03451386666,14.95555080700346,2690786.6706075347,57.734090857650045,14.850490619463525,11.975306622269242,15.440111900617183,25.648124786660993,40.97820921118949,5.70167783113474,39.950517181044525,8267954.40806978,8434486.622195248,2.0990634731833637,1.0,0,0.0,80.9446272524582,2,82.14328651267331
France,2015,FRA,Europe,Western Europe,23742038.955437407,40397.92950032691,64.22893041014473,1524925.7678637344,59.89704787305681,23.072925662810967,58.065596229404655,-41.03556976527244,197.8182307730381,175.98726932379657,9.869405753332735,12.37901281410347,665891.1019074998,6507535.35769723,1.3916755568268233,0.0,1,1.0,12.433754707096885,1,93.94758918480748
Brazil,1991,BRA,South America,South America,124832249.58371057,25014.261212517868,31.71188478098757,3958665.9157501133,69.4174522699452,22.107861657891526,38.09415687764131,-29.619470805478045,149.78533832170626,86.89056429990595,13.455574228847548,19.408213331466044,5718480.047049547,8145201.9511593785,2.9572728108984623,0.0,1,1.0,80.85306255203098,1,36.66164863166922
Mexico,1985,MEX,North America,Central America,251547520.40645757,45204.79969108766,54.920482422765964,13815111.172973216,59.639864938309444,27.974960153239806,13.76453216345729,-1.3793572550065392,51.29677917229296,150.48212183837876,12.740891262990742,27.003570648970275,852635.074704482,4566354.837081595,2.9971042126721175,0.0,0,0.0,49.237860140896636,2,59.222974163354266
Japan,2013,JPN,Asia,East Asia,95288869.29024518,11528.809915748101,15.821261080818541,1507590.0791369611,82.70613974669939,13.66206815216287,26.796196041441945,-23.16440394030421,147.19662812788414,43.350255361442805,14.794065817535682,23.98887408909534,7909727.642215149,9799554.100829588,0.7084265828778438,1.0,0,,78.35136504612727,2,76.6395864983863
Indonesia,1977,IDN,Asia,Southeast Asia,145196901.1105499,6050.1320493633775,35.58696630764722,5167117.227795924,68.96515560513971,12.759480166341655,21.653929134676797,-3.378564906158175,277.47894915218245,97.50828768295338,5.555967576334907,39.681239635986486,22738.154944657028,5426070.516394063,2.389989398577204,0.0,0,0.0,45.79114750189417,4,69.82377156448419
France,1996,FRA,Europe,Western Europe,147102931.87794432,19357.88429566242,38.89887653007716,5722138.784332508,74.95243057267012,30.31643190231561,7.338645455596568,-12.607507930582301,264.04791963977266,106.58292169241143,4.23334933038174,25.747408807702584,3838725.5986810853,6822164.699692084,2.9179041327414046,0.0,0,0.0,26.926315268371326,5,31.08289787132853
USA,2011,USA,North America,Northern America,185784950.1749529,9591.14828862855,55.073091303841586,10231751.523864841,58.317533779160684,39.167182155841324,17.076221570021442,-14.56093750502346,35.04620206616127,150.90027017252595,10.936052699863883,12.762129686933884,5295195.881891349,1920901.5942721597,2.688600628483898,0.0,1,0.0,48.957593489357485,2,46.02874182503507
South Africa,1971,ZAF,Africa,Sub-Saharan Africa,265321340.07726482,19959.40995863452,45.3987307746962,12045252.086949358,66.64512515897434,38.12205477635852,33.223078497640316,-37.99025843297318,137.7494264786426,124.39252232266759,8.66771676264696,24.72167615485168,2709116.896091169,4121865.135603765,4.922279055934266,1.0,0,,65.74583582755882,3,77.89360815463066
Indonesia,1997,IDN,Asia,Southeast Asia,52888220.436761774,10766.841746677148,30.954661791538637,1637136.9763763025,74.11109427858057,32.719517257519634,5.286554419632541,-12.117165955732744,157.76738768538775,84.81577330881588,7.0253639009252655,16.38733319293621,5052387.327209285,4660288.511536012,1.4537068262773052,0.0,0,1.0,84.6061506945617,4,66.85767289125943
India,1993,IND,Asia,South Asia,151880447.90939754,43476.70729417219,23.363452192077244,3548451.5836424874,62.44183551729547,7.361382214850908,2.8980219144002017,27.298760353453417,210.4122786993903,64.01585900629165,12.616553574504177,28.292447741970197,8761918.235732364,8263230.038260682,1.2084093369354079,0.0,1,1.0,55.288138825041386,1,70.15422480630927
India,1963,IND,Asia,South Asia,127855910.52699602,28611.274224587916,68.2421887997307,8725167.185344737,63.44789635624108,13.322089659213345,32.479977710460155,-9.249963725914569,232.3124592250669,186.98359731126212,10.704656654716686,6.375788629821081,6100154.862327309,7738014.189564251,4.470095488920917,1.0,1,1.0,55.494935852502934,4,36.40830823145698
South Africa,1975,ZAF,Africa,Sub-Saharan Africa,89480106.94007832,25130.668616591083,23.49444957044797,2102285.860061961,82.29700734167764,29.13695895736377,26.0441213617673,-37.47808766080871,250.26206888677802,64.37479182302744,6.721790541724699,14.674569586911135,5530759.9426108105,5425020.3798803305,4.712725301335447,0.0,0,0.0,29.22965693507922,5,89.67563830056558
South Africa,2020,ZAF,Africa,Sub-Saharan Africa,275962844.9091779,39493.382156380656,13.415804827676023,3702263.6669917586,83.4872548129393,15.352042133621683,11.295319488987495,-10.13461643554848,182.94781126190375,36.75930522783231,9.299878037581326,24.192032122860052,9809241.492513075,8051469.670855346,4.3722299233231325,0.0,0,0.0,70.87865630493187,2,61.12916887473124
Brazil,1983,BRA,South America,South America,3443156.6299064755,6953.167152032726,24.52708489664205,84450.59497415206,71.3176372968732,18.776815351562856,42.76497167873718,-32.85942432717326,265.8435858862524,67.20421261679923,14.687636259343304,32.18771601482659,3900003.527411132,8110732.225576405,4.549711577319707,0.0,1,1.0,28.913340835536523,3,35.13869607267133
Germany,1973,DEU,Europe,Western Europe,37509332.99648275,42922.22866576557,26.250865975474166,984652.4733200995,85.8564302123641,38.37891810202445,5.272602065401266,-29.507950379789804,171.38705073706836,71.92737277279922,6.009055412595067,34.170354147239465,8819537.173412267,6597203.681057142,2.742092214619566,0.0,1,1.0,51.8026354246542,4,39.071893413822536
Mexico,1976,MEX,North America,Central America,220269990.52491677,24423.550881208892,13.310868087444037,2931984.787499715,79.46728011985357,8.020754391687731,16.22388658732642,-3.7119210988677196,16.696249460835997,36.471778559596665,8.18192687457959,37.00580387097238,6467519.941095224,9425779.537969438,4.488830505029932,0.0,1,0.0,25.85162448644204,1,50.95383623353719
Mexico,2010,MEX,North America,Central America,79769039.80138713,7253.4448614662115,51.02943165521024,4070568.76474663,52.212063435572034,35.14358787719938,6.077631991452588,6.566716695775995,143.0020965822503,139.82064273527607,6.914907497146944,18.23999425097241,7751774.394320634,8566636.842486862,2.7374120368550425,0.0,0,0.0,51.71818919791476,3,84.83797534020266
India,1990,IND,Asia,South Asia,217230599.06658077,41060.86757337423,45.24572592481298,9828756.147849448,72.37893788072597,6.760434653270034,43.656443634583006,-22.795816168579023,56.74037685464849,123.97328903398757,10.521922791338552,25.55524817429569,3120218.502538793,2174097.181561779,2.2458549640628256,0.0,1,0.0,60.19490836304618,4,88.68256714959466
South Africa,1963,ZAF,Africa,Sub-Saharan Africa,249843829.60395327,23308.37291538668,25.580006036426457,6391006.6694330275,77.91173189627473,16.82798423823077,37.96324908399755,-32.70296521850304,176.48682343077292,70.0892165398085,14.313593834784495,25.50583859743739,6106464.660338157,3450610.5982735003,1.3103764987203086,0.0,0,,73.45596842187872,4,44.12967301022
South Africa,2009,ZAF,Africa,Sub-Saharan Africa,77130189.03352451,30427.726851616346,69.54500611194956,5364019.467752287,71.63539326114098,24.439046055645967,11.307264173938252,-7.381703490725187,207.42794857351535,190.5533167467418,12.082595269034742,36.480083321980345,8484811.846255908,1264310.4305628005,3.9358770891148693,0.0,0,1.0,72.85014300879303,5,95.86514751235909
Indonesia,2003,IDN,Asia,Southeast Asia,58391342.07104424,44733.639849636034,47.575719755774685,2778010.126535577,83.27903401271118,17.473447331570995,33.44209314145221,-34.19457448573439,207.49839358898362,130.35747213082266,5.621726068769069,34.617669455371725,6256253.842037406,4239777.861844612,3.1634332520437805,1.0,0,0.0,55.0267569077083,2,81.26892458880354
Indonesia,1993,IDN,Asia,Southeast Asia,44444889.171666175,44589.235794910564,50.70705013587505,2253669.223511087,62.03348519472284,38.50049590785074,41.78833822979565,-42.32231933236923,152.2262394810495,138.93731737229766,4.845450398907511,19.858279582039668,6759787.079028447,3398108.493305715,2.1415774124386875,0.0,0,1.0,64.33938075517838,4,64.59022145319271
China,1997,CHN,Asia,East Asia,60826494.65385142,44694.53513204439,41.21687225674965,2507077.8599736597,52.61916532589645,22.65312794327439,2.0501650441684394,22.67754168666073,217.90179616648751,112.93422998349406,3.4043847348215435,25.825570742248132,5110535.3219507225,7841429.749947319,0.6310884560255672,0.0,0,1.0,85.10585239801638,3,75.58462558328134
Russia,1997,RUS,Europe,Eastern Europe,80888431.34604028,21137.41423005135,40.85235813810405,3304483.1665778793,75.34482115140511,30.684365776483737,39.7932840187366,-45.82247094662546,43.15697034904246,111.93546129840512,13.868130448828287,37.04986487857321,1270698.319877237,8042879.941668607,3.5189930416135926,0.0,0,0.0,63.211474246107414,4,93.55472905602637
Australia,1962,AUS,Oceania,Australia & New Zealand,260756195.14561212,37605.49114811261,6.301447327588149,1643141.4290523713,79.23202452183212,29.572285828119853,18.691365758155836,-27.495676108107816,284.8487369109254,17.26596567759153,8.275604682589261,39.99385465457667,7493998.09575962,4570171.526618962,3.6565576026657434,1.0,0,1.0,33.711445116711225,4,36.68642764452655
